2401	51.79410648	18.62943091	178.039	143.475												
2402	51.70180858	18.36018587	180.550	144.889												
2403	51.46585388	18.06217602	194.543	156.888												
2404	51.49562955	18.52561795	226.670	190.169												
2405	51.30539681	18.21766541	216.844	178.752												
2406	51.27539915	18.73298338	220.408	183.193												
2407	51.09253383	18.47699784	240.625	202.079												
2408	51.00912514	18.18257973	225.767	186.582												
2409	51.03131561	18.84672423	247.388	209.234												
2501	51.86838614	19.03338455	173.266	139.719												
2502	51.77598057	19.60996486	267.805	234.238												
2503	51.60209773	19.02725765	208.112	173.314												
2504	51.52971578	19.89661527	218.559	184.221												
2505	51.37880564	19.51760418	261.690	226.456												
2506	51.17563077	19.15866948	284.578	247.762												
2507	51.15200175	19.70364133	272.580	236.440												
2601	52.00806301	20.01045779	141.860	109.400												
2602	51.91602754	20.49975607	241.609	209.044												
2603	51.80496638	20.92774153	170.348	137.454												
2604	51.76998865	20.20673203	211.725	178.503												
2605	51.51517396	20.91534760	196.619	162.576												
2606	51.43116988	20.49664649	217.978	183.206												
2607	51.25411374	20.08425085	238.470	202.831												
2608	51.21156226	20.87637175	301.159	265.743												
2609	51.03897621	20.36921085	359.496	322.996												
2701	51.96469347	21.57450853	181.661	150.339												
2702	51.90848757	21.12508346	171.377	139.050												
2703	51.65503321	21.57291710	142.304	109.540												
2704	51.66009872	21.98470998	218.786	187.004												
2705	51.62183005	21.20906198	189.206	155.757												
2706	51.36088626	21.75027214	206.912	173.693												
2707	51.16427565	21.19327326	277.167	242.237												
2801	51.92212596	22.45453140	192.188	162.495												
2802	51.87793113	22.81210626	180.737	151.519												
2803	51.69823768	22.48486452	190.622	160.426												
2804	51.55433267	22.82861176	192.218	162.488												
2805	51.39929675	22.10660247	208.264	175.782												
2806	51.30362908	22.54688025	257.235	225.483												
2807	51.25122447	21.98839294	249.576	216.425												
2808	51.05969597	22.55480154	258.300	225.690												
2901	51.79090487	23.51656764	188.008	159.579												
2902	51.75566264	23.16041449	190.169	161.263												
2903	51.58601011	23.24288368	202.734	173.848												
2904	51.31606646	23.52643356	266.483	237.695												
2905	51.27454439	23.12880774	224.520	195.019												
2906	51.03772412	23.83656234	216.187	186.910												
3001	52.96186210	14.96408160	102.176	66.153												
3002	52.79740019	14.54658746	105.246	68.136												
3003	52.39025155	14.80485787	137.615	99.239												
3004	52.14527714	14.70979391	67.832	28.462												
3101	52.83252245	15.85299423	66.487	31.589												
3102	52.76209811	15.35363222	126.840	90.770												
3103	52.57553640	15.01298030	75.154	37.824												
3104	52.54378044	15.63254244	111.912	75.348												
3105	52.35584147	15.26730180	201.821	163.751												
3106	52.22616134	15.86773424	124.532	86.806												
3107	52.07077909	15.96399097	94.283	55.837												
3108	52.01731789	15.61023409	90.998	51.804												
3201	52.87437034	16.41057564	97.668	63.497												
3202	52.73711466	16.97553155	105.150	71.342												
3203	52.65288248	16.14581219	100.620	65.415												
3204	52.42593470	16.19187728	173.907	137.691												
3205	52.21331546	16.47049838	112.795	76.030												
3206	52.11943649	16.87246776	117.623	81.040												
3207	52.05214854	16.45186577	103.147	65.476												
3301	52.96288799	17.15533652	132.767	99.622												
3302	52.88344848	17.59291698	165.253	132.915												
3303	52.66641979	17.41965260	159.772	126.584												
3304	52.62257874	17.86652632	198.987	166.695												
3305	52.52986547	17.00055269	135.353	100.869												
3306	52.38896033	17.56350644	147.495	113.489												
3307	52.21226673	17.62734790	130.133	95.370												
3308	52.21771907	17.96872221	129.249	95.393												
3309	52.01230487	17.37995606	142.563	106.342												
3401	52.92355205	18.95159154	123.740	93.609												
3402	52.96019212	18.04089364	103.893	72.694												
3403	52.76275064	18.25377557	123.369	92.128												
3404	52.58754568	18.76576921	128.965	97.571												
3405	52.48877961	18.22294939	144.306	112.238												
3407	52.21851869	18.32959109	116.213	83.189												
3408	52.07542118	18.62749230	135.001	101.823												
3501	52.33720391	19.20506377	155.042	122.949												
3502	52.31645011	19.86013425	140.885	109.094												
3503	52.08409240	19.47702444	136.030	103.366												
3504	52.80670666	19.74151567	147.213	116.307												
3505	52.59579372	19.75009166	152.635	121.355												
3506	52.66389186	19.18614945	131.773	100.770												
3601	52.23140349	20.60417649	121.025	89.244												
3602	52.76832161	20.82770331	142.578	111.685												
3603	52.54032281	20.27643716	155.943	124.338												
3604	52.87383154	20.15935276	155.516	124.471												
3701	52.48564856	21.97773139	165.782	136.489												
3702	52.44039407	21.47509649	134.228	104.061												
3703	52.28820039	21.83194653	206.032	176.243												
3704	52.20159051	21.46265834	164.967	134.388												
3705	52.03249860	21.93315855	189.273	159.113												
3706	52.98187545	21.21222667	141.374	111.160												
3707	52.98201954	21.52484874	134.332	104.659												
3708	52.78671722	21.96666302	170.698	141.560												
3709	52.72179225	21.35906841	139.812	109.772												
3801	52.43407805	22.69305786	208.501	179.748												
3802	52.38700722	22.27765857	216.084	187.098												
3803	52.25069347	22.67927540	203.299	174.260												
3804	52.19358518	22.12533810	203.778	174.357												
3805	52.69008327	22.89188035	175.853	147.572												
3806	52.99557184	22.32641693	169.132	140.371												
3808	52.60922855	22.15651130	157.796	128.864												
3901	52.55794803	23.11889787	205.929	177.412												
3902	52.26403240	23.13665188	182.474	153.804												
3903	52.03986872	23.02243998	188.606	159.719												
3904	52.04385431	23.55377587	175.958	147.796												
3905	52.72823248	23.55506058	196.628	168.316												
3906	52.92961809	23.28103366	182.704	154.570												
4001	53.93241249	14.81745571	49.174	13.888												
4002	53.84582803	14.34191715	37.011	1.343												
4003	53.73196158	14.65425636	41.524	6.099												
4004	53.50460060	14.60411817	123.642	87.838												
4005	53.18883875	14.99397759	86.486	50.976												
4006	53.04916496	14.68658427	151.594	115.294												
4007	53.01708637	14.30555380	115.205	78.284												
4101	53.88386232	15.92849875	143.522	109.353												
4102	53.78817735	15.41648585	97.676	62.720												
4103	53.65963915	15.06702234	101.371	66.332												
4104	53.55156574	15.53805918	123.126	88.464												
4105	53.54424182	15.97425413	169.746	135.250												
4106	53.42147651	15.13482256	103.212	68.174												
4107	53.26642900	15.75960092	133.579	99.159												
4108	53.03576768	15.34613726	142.138	106.922												
4109	53.03063512	15.84526344	115.969	81.490												
4201	53.89391541	16.44974345	169.539	136.430												
4202	53.88621585	16.88123213	204.059	171.784												
4203	53.71040384	16.53040215	189.028	155.733												
4204	53.65155932	16.96200515	201.615	169.215												
4205	53.52606346	16.54834966	181.791	148.094												
4206	53.44088566	16.94280901	173.773	140.846												
4207	53.34368583	16.57650367	139.974	106.180												
4208	53.22972056	16.28777877	177.518	143.384												
4210	53.03648988	16.80174752	142.708	109.083												
4301	53.83243061	17.76461057	179.943	149.510												
4302	53.73916649	17.40562494	194.603	163.372												
4304	53.48697465	17.45099979	172.559	141.064												
4306	53.17940456	17.38620834	135.281	102.871												
4401	53.85647988	18.18680564	158.635	128.826												
4402	53.87574661	18.50555176	135.420	105.932												
4403	53.89106318	18.80196349	83.275	53.980												
4405	53.54139372	18.87287113	128.948	99.906												
4406	53.45955253	18.36477225	119.583	90.150												
4407	53.42655652	18.12062422	140.477	110.572												
4408	53.34447743	18.75009773	135.213	106.048												
4409	53.25184769	18.25423672	125.649	95.778												
4410	53.05309660	18.57794264	101.429	71.500												
4501	53.84234089	19.76633369	165.448	135.834												
4502	53.78122656	19.23647890	129.621	100.220												
4503	53.53883322	19.33051724	132.803	103.369												
4504	53.29023845	19.75541892	195.518	165.450												
4505	53.25636352	19.20645916	149.169	119.766												
4506	53.01637081	19.60054472	155.982	125.729												
4507	53.11913920	19.03133358	137.317	107.753												
4601	53.62406422	20.56829147	198.322	168.196												
4602	53.61318528	20.03446506	181.481	151.350												
4603	53.35717752	20.35335788	246.274	215.686												
4604	53.20928030	20.82881997	174.918	144.317												
4605	53.13309258	20.08954044	208.404	177.735												
4606	53.02729895	20.56839066	169.077	138.314												
4701	53.86337037	21.40950670	241.149	212.066												
4702	53.82261366	21.93373940	164.641	135.864												
4703	53.71861319	21.08897943	220.545	190.903												
4704	53.63112124	21.94306831	190.492	161.399												
4705	53.56544131	21.28353066	182.224	152.423												
4706	53.32759824	21.14732697	149.354	119.165												
4707	53.42761766	21.88484110	153.825	124.545												
4708	53.21625370	21.62805521	132.648	103.117												
4803	53.61997150	22.45071959	180.171	151.610												
4804	53.52078228	22.84582980	154.413	126.165												
4806	53.25950590	22.90325074	147.604	119.334												
4807	53.18397625	22.14052095	185.835	156.770												
4808	53.08705230	22.71346406	172.107	143.741												
4901	53.70255868	23.36710461	174.113	146.352												
4902	53.48021866	23.41206667	228.460	200.540												
4903	53.29322935	23.67980413	219.462	191.514												
4904	53.00518769	23.62263328	202.383	174.169												
5101	54.16019907	15.65095088	78.714	44.424												
5102	54.02293976	15.31458985	58.458	23.668												
5201	54.56179237	16.92461634	59.451	27.151												
5202	54.47391758	16.52306847	105.032	72.131												
5203	54.30639654	16.58568668	89.030	56.386												
5205	54.06489562	16.27863627	105.643	72.353												
5206	54.04582797	16.76271242	240.185	207.802												
5301	54.70618794	17.72920021	151.665	120.964												
5302	54.53463623	17.42375100	126.267	94.961												
5303	54.48157760	17.72371175	190.421	159.572												
5304	54.34337256	17.18732964	129.046	97.445												
5305	54.30742531	17.90296101	281.773	250.964												
5306	54.07043110	17.18598065	216.314	184.694												
5401	54.04977832	18.73475229	86.741	57.254												
5402	54.63757999	18.24288236	130.503	100.770												
5403	54.46070891	18.43221381	201.653	171.979												
5404	54.39206759	18.20447992	262.753	232.495												
5405	54.26831266	18.70741968	29.856	0.426												
5406	54.21848175	18.39728213	295.142	265.073												
5407	54.11966919	18.02858640	235.542	205.040												
5408	54.00961806	18.35061229	163.640	133.761												
5501	54.28769008	19.08788531	30.266	1.216												
5502	54.22288168	19.75307206	79.907	50.928												
5503	54.06496128	19.36031040	28.878	-0.372												
5602	54.29195385	20.41402357	196.112	167.724												
5603	54.29072031	20.91201943	94.166	66.369												
5604	54.11239372	20.44972415	133.956	105.098												
5605	54.01640976	20.00472162	177.052	147.738												
5701	54.21970048	21.54397123	184.597	156.822												
5702	54.11024704	21.13825628	193.414	165.132												
5801	54.36244645	22.81371601	285.071	257.993												
5802	54.27727303	22.27058722	228.261	200.769												
5803	54.07915836	22.60222492	231.030	203.170												
5901	54.25537306	23.08268664	268.788	241.651												
5902	54.08473482	23.06938932	200.424	172.831												
5903	54.06992987	23.39220340	188.176	160.875												
																
																
